neuron_id,in_degree,out_degree
64400,30,24
64440,19,15
65379,14,21
65997,16,18
66038,19,14
66076,9,26
66130,21,27
66611,13,13
67052,1568,726
67208,34,29
67474,35,37
67535,18,17
67619,29,17
67665,15,18
67721,16,16
68031,20,39
68319,10,23
68572,60,26
68692,26,35
68996,13,29
69061,41,37
69089,23,26
69967,17,24
70489,14,19
71120,10,18
71494,19,22
71770,16,17
72102,24,37
72939,16,17
73195,12,15
73279,38,17
73750,16,20
73814,15,19
74359,40,19
74668,21,33
74682,19,15
74814,25,21
75045,19,17
75072,19,15
75578,16,26
76648,17,15
77158,17,20
77219,16,15
77442,21,22
77479,20,22
77963,9,9
79777,15,14
79832,13,19
79931,16,16
80079,16,16
80172,15,15
80832,28,35
81233,14,15
81427,22,16
81820,15,12
83381,13,32
83418,8,11
83604,14,20
83921,16,18
84278,15,22
84664,14,13
85516,21,21
85522,16,16
85986,16,21
86877,8,11
87642,15,19
87660,17,22
88023,11,18
89250,9,32
91497,17,32
91595,16,12
91799,64,43
92106,14,21
92278,12,18
94170,41,14
94674,12,19
94701,12,31
95358,28,33
95585,15,23
97772,16,16
98499,23,16
99589,26,23
99958,12,9
102084,13,16
103144,15,18
103414,41,51
103701,11,6
104632,9,17
104745,13,27
104755,29,50
105264,14,21
107027,9,6
107852,17,24
109321,8,1
109755,28,26
114089,16,16
116467,12,11
117383,25,45
121241,10,9
123280,13,23
123401,10,11
123894,16,18
125081,9,7
129321,23,19
130279,341,296
130400,13,21
130875,19,36
131434,15,17
131946,17,21
132048,16,9
133053,12,20
135247,18,18
135739,19,19
136240,15,19
137029,14,10
137726,32,21
138353,14,18
139510,13,20
139899,16,34
140636,14,19
141107,37,33
148337,21,25
148860,14,18
149792,16,19
151134,15,18
152889,25,26
154433,18,17
155294,39,49
157864,9,18
162392,18,20
163971,16,19
164103,14,27
165036,16,27
166005,9,13
172084,15,17
172699,12,34
177456,8,31
178936,8,37
180812,16,14
189744,18,17
192978,391,224
195206,14,10
195279,12,18
196930,10,36
201843,4,22
209237,11,36
211611,8,23
231412,105,75
243735,16,22
247232,353,230
261849,10,14
263358,7,13
267437,226,154
268292,10,11
513911,318,83
514510,133,134
516967,87,115
519242,604,595
519297,111,77
520002,220,262
521158,359,217
521290,391,130
521399,19,37
523591,1838,1100
524208,290,228
524238,200,223
525026,44,37
527577,200,492
530777,643,347
533509,66,53
536292,21,21
537803,27,17
539342,27,32
541716,16,15
566569,13,36
569213,15,18
569775,19,19
918516,20,18
918582,598,181
10040,579,1029
10261,289,157
10349,259,142
10350,13,20
10430,321,137
10572,255,138
10579,204,189
10605,11,20
10953,272,110
11019,280,117
11024,260,108
11412,321,115
11550,301,97
11655,267,89
12029,19,24
12045,9,21
12165,11,27
12482,14,26
12741,21,43
12828,15,26
12960,13,28
13169,19,20
13224,20,23
13848,12,20
13950,14,28
14211,21,28
14312,11,24
14313,13,26
14473,14,24
14556,14,28
14622,12,29
14739,12,20
14763,11,23
14770,18,24
14791,21,25
15317,12,25
15378,13,26
15555,17,24
15585,63,85
15710,44,19
15747,18,39
15778,6,3
15819,20,25
15894,16,20
15940,24,58
16177,18,29
16255,11,24
16265,8,24
16287,14,25
16299,17,24
16337,20,26
16347,20,24
16470,26,64
16484,16,20
16765,65,24
16851,13,26
16920,10,25
17160,9,22
17261,14,27
17283,10,24
17358,28,14
17363,15,47
17381,14,27
17401,19,41
17422,12,23
17466,21,25
17479,20,43
17660,12,19
17733,8,26
17737,16,42
17791,80,102
18021,21,41
18071,12,23
18117,49,25
18271,13,22
18380,11,20
18381,12,24
18392,19,28
18570,23,23
18571,15,26
18640,13,20
18734,13,25
18808,20,35
19021,22,25
19071,11,21
19096,23,62
19219,22,46
19279,14,30
19707,13,23
19739,39,17
19964,24,72
20126,11,23
20204,2,12
20236,16,46
20268,14,23
20343,10,22
20363,19,38
20443,22,27
20477,48,20
20894,12,25
20903,14,25
20935,14,24
20940,13,24
21044,22,25
21062,15,26
21077,18,23
21189,16,24
21376,6,0
21388,22,41
21425,15,24
21435,14,25
21486,22,74
21611,17,27
21625,14,25
21943,10,23
22318,42,25
22330,20,42
22481,2,10
22497,14,26
22608,13,24
22619,19,49
22719,17,26
22859,22,19
22874,56,18
22946,10,18
23222,22,43
23624,15,30
23990,57,35
24092,15,24
24120,12,25
24200,16,26
24754,11,23
24919,11,24
25111,3,8
25299,20,58
25426,24,37
25696,52,30
25720,6,16
25968,26,40
26100,2,9
26229,33,17
26341,22,44
26428,24,48
26668,55,20
26810,11,23
26983,23,50
27033,15,26
27076,26,23
27159,22,61
27231,10,24
27245,19,42
27423,10,23
27481,24,43
27575,24,85
28247,46,23
28369,23,46
28379,26,45
28478,22,47
28553,14,23
28616,17,39
29137,13,24
29185,23,74
29285,23,35
29394,19,83
29501,12,24
29567,8,23
29749,23,46
29914,5,0
30082,1,11
30324,24,44
30412,28,68
30675,56,27
30726,6,0
31050,20,47
31390,26,71
31392,11,25
31489,16,40
31522,26,62
32084,11,23
32136,25,51
32191,23,38
32233,6,4
32325,22,50
32333,12,22
32370,28,72
32567,17,30
32618,17,38
32631,21,46
32660,23,52
32693,15,25
32868,11,24
32903,70,30
32948,12,24
33250,56,27
33313,20,23
33447,25,78
33675,23,68
33736,14,35
33875,17,30
34087,16,40
34183,24,85
34406,24,77
34496,6,0
34543,26,59
34550,24,70
34876,13,23
35066,45,21
35096,9,19
35243,11,25
35269,21,34
35327,26,54
35486,20,44
35699,18,69
35817,19,47
35829,21,43
35922,14,26
36032,25,74
36049,25,41
36078,13,24
36334,24,77
36338,10,15
36455,26,69
36710,9,0
36737,10,24
36770,24,66
36895,20,41
37425,29,45
37607,12,38
37790,23,79
37886,7,6
38116,21,78
38167,19,41
38255,21,58
38474,21,79
38677,9,24
38700,23,34
38728,11,20
38809,23,67
38923,10,20
38972,22,44
38992,29,10
39603,13,25
39741,25,77
39756,10,29
39831,24,77
39898,24,74
39973,13,25
40081,23,67
40305,24,69
40535,43,27
40749,26,76
40777,17,44
40920,22,79
40982,6,0
41163,11,26
41265,56,26
41624,23,71
41788,20,39
41927,22,45
41975,25,73
42034,7,20
42073,22,37
42209,18,46
42243,13,24
42279,60,25
42361,21,39
42522,14,34
42649,19,73
42799,25,71
42885,21,55
43043,22,42
43362,14,39
43423,45,21
43477,27,57
43542,41,25
43952,16,36
43955,8,0
43995,21,79
44194,28,70
44399,4,0
44459,23,48
44473,24,38
44749,22,46
44908,23,66
45100,62,29
45169,16,28
45269,26,76
45290,26,47
45351,17,42
45975,21,53
46005,24,46
46365,27,53
46529,10,16
46671,10,21
47000,24,63
47025,9,21
47113,18,37
47153,22,66
47172,10,20
47251,26,48
47362,20,40
47458,22,78
47981,26,40
48033,22,47
48171,24,61
48179,21,42
48387,24,58
48476,25,75
48822,20,65
48836,20,68
49023,18,36
49152,21,45
49409,18,68
49482,27,48
49489,11,26
49610,24,42
49934,27,67
50048,12,24
50119,60,15
50136,14,22
50172,20,44
50234,21,53
50442,15,24
50481,25,60
50625,22,41
50649,8,17
50869,15,54
51043,25,67
51245,17,36
51275,17,47
51373,18,39
51389,5,16
51439,30,62
51779,23,46
51783,24,42
51787,7,19
51892,9,20
51972,20,47
52006,24,75
52036,23,39
52176,58,17
52264,21,62
52340,22,47
52428,30,49
52494,55,29
52548,57,19
52607,21,65
52762,11,22
53020,49,21
53260,10,20
53483,14,31
53489,11,25
53548,50,26
53925,25,49
54130,225,118
54300,22,66
54418,22,45
54459,18,48
54529,21,69
54581,19,37
54586,16,42
54704,21,40
54807,51,26
54886,24,42
54939,24,51
54978,24,43
55055,21,45
55368,19,43
55477,14,27
55506,22,43
55570,46,27
55897,12,22
55999,47,24
56147,22,52
56163,21,38
56286,20,48
56759,19,46
56937,10,22
56989,9,23
57104,22,41
57193,21,48
57409,24,52
57565,25,58
57917,18,51
57931,25,36
58089,17,48
58109,11,22
58168,19,36
58246,52,25
58328,26,48
58806,19,37
59169,14,23
59209,14,39
59392,10,24
59477,21,41
59924,17,63
60076,21,46
60132,19,39
60553,16,44
60559,16,34
60587,21,40
60748,19,64
60874,22,46
60997,16,34
61140,16,35
61214,18,38
61215,15,33
61217,7,12
61307,16,39
61330,23,47
61378,17,37
61413,19,41
61728,21,45
61799,23,45
62179,15,36
62307,19,55
62337,11,25
62531,21,40
62828,20,39
62961,15,33
63176,13,40
63197,36,21
63321,9,40
63486,20,35
63515,17,36
63609,51,25
63791,8,15
64247,18,45
65174,20,40
65364,35,22
65489,5,0
65715,20,52
65910,14,26
66004,17,34
66026,22,49
66074,11,38
66436,22,45
66468,14,39
66733,22,50
67149,11,21
67265,22,54
67326,18,31
67448,9,24
67597,23,48
67878,19,38
67943,11,21
67994,21,48
68131,21,16
68182,16,40
68946,5,14
68947,14,39
69085,23,36
69103,22,46
69278,24,44
69372,17,33
69514,17,38
69607,18,36
69825,22,34
70180,10,22
70493,6,18
70658,7,14
70776,17,46
71055,22,47
71295,28,55
71920,22,34
72177,14,35
72917,19,37
73044,51,25
73175,19,42
73358,15,37
73598,7,17
73699,34,21
73718,18,77
73776,52,22
74256,37,25
74333,26,68
74585,6,12
75620,19,38
75979,16,32
76006,19,32
76230,22,39
76459,18,36
76646,6,16
76776,27,12
76804,24,38
77149,5,15
77466,19,43
77563,14,40
77678,15,13
77929,28,66
78322,16,31
78340,20,17
78564,22,49
79089,5,15
79392,28,42
79617,5,13
79674,32,9
80000,23,40
80285,27,60
80411,14,35
80456,19,72
80482,16,35
80510,19,48
80933,51,22
81367,61,24
81815,24,12
81933,27,64
82070,16,36
82124,20,43
82240,10,32
82384,13,35
82715,25,74
82722,13,38
82872,17,28
82888,20,37
83429,19,44
83927,24,69
84427,25,11
84534,10,33
85120,25,58
85760,8,16
85825,23,38
86364,7,20
86675,20,39
86815,6,0
87380,21,14
87754,18,44
87766,22,50
87886,12,39
88049,16,43
88306,18,40
88450,22,49
88629,18,41
88999,23,38
89066,23,70
89928,26,42
90264,20,15
90454,22,33
90620,15,42
91322,14,32
91519,19,51
91641,24,8
91937,17,44
92708,4,0
93307,23,54
93394,42,18
93592,43,17
93682,46,30
93746,21,7
93849,20,40
93963,19,42
94073,19,44
94419,17,36
94854,18,41
96346,18,53
97764,27,35
98109,22,75
99007,27,83
99096,5,12
99147,18,9
99586,22,6
99987,16,44
101363,12,20
101471,23,78
102415,23,34
104516,17,37
104909,26,75
106385,4,0
107078,23,69
107622,5,0
108159,4,16
108354,14,33
109136,21,58
110144,11,23
110355,3,6
110732,9,19
111156,21,42
111178,22,8
111709,4,21
112106,10,28
112328,16,36
112671,2,10
113623,18,32
113986,8,17
115641,30,26
115653,15,64
115683,4,12
115777,16,28
116295,15,54
117582,20,71
118796,5,18
119094,2,10
119338,25,41
119827,2,13
120276,19,38
123117,3,10
125040,1,10
126432,15,49
126676,17,53
126764,26,22
126992,2,14
127719,4,11
129387,2,12
129819,18,47
130010,2,8
130038,13,9
131242,26,68
131729,4,11
132852,2,11
132858,1,8
134364,2,5
135211,2,9
135676,13,33
135877,21,42
137168,19,36
139862,14,30
140447,15,37
140830,3,17
142568,2,11
142573,18,48
142774,23,42
143417,2,10
143878,4,12
144250,1,14
144459,2,11
145458,3,10
145483,3,10
145715,2,10
145914,2,9
148899,19,29
151969,5,8
152342,1,10
152970,4,9
153293,19,55
154792,3,9
155749,16,38
157671,3,7
159024,1,9
159361,2,11
159807,2,14
162009,2,12
163416,32,21
163833,2,7
166078,2,15
169062,3,10
170666,3,7
172580,5,14
177436,1,5
179266,2,11
208506,1,10
278330,98,131
512054,16,26
512097,12,28
512101,13,24
512128,15,25
512131,8,1
512136,17,46
512441,14,39
512528,53,18
512649,17,37
512681,14,46
512807,21,41
512951,38,26
513203,35,20
513270,21,38
513276,23,50
513278,19,37
513325,15,42
513326,20,50
513569,16,36
513779,29,12
513870,21,40
513872,125,172
513882,6,15
513884,15,35
513954,8,27
514214,23,36
514237,24,75
514241,10,25
514403,27,76
514455,72,23
514717,21,38
514885,13,23
514914,22,48
515050,26,60
515147,10,24
515150,22,65
515154,11,25
515387,24,44
515433,17,45
515485,11,19
515496,13,25
515524,19,40
515791,28,30
515822,23,36
515986,18,38
516049,10,23
516054,13,26
516137,13,21
516140,42,22
516266,18,40
516533,19,49
516547,58,27
516639,20,70
516673,22,46
516674,28,56
516681,24,42
516682,25,61
516711,23,64
516719,15,43
516913,57,23
517064,17,46
517085,22,39
517125,12,25
517218,34,13
517251,45,25
517293,23,36
517439,18,38
517440,23,69
517557,42,18
517608,31,18
517946,13,24
517950,22,54
517958,50,24
517987,17,42
518166,23,41
518214,60,26
518305,22,25
518327,17,36
518392,21,51
518497,27,59
518499,27,43
518538,26,58
518738,54,20
518756,2,10
518758,13,22
518808,20,40
518813,27,77
518814,16,45
518857,12,26
518917,21,38
519016,14,24
519068,22,53
519070,16,14
519465,11,20
519466,6,15
519472,12,29
519741,24,44
519820,9,20
519823,12,20
519824,12,20
519834,11,20
519838,11,21
520026,28,12
520097,13,20
520100,52,23
520181,13,26
520281,13,23
520284,8,24
520286,9,27
520288,260,137
520327,2,10
520426,20,42
520454,8,21
520455,10,18
520491,9,21
520497,17,36
520504,9,23
520505,9,21
520507,12,23
520520,21,32
520689,25,17
520746,10,20
520864,13,20
521138,21,42
521503,68,29
521505,22,51
521789,9,24
521792,20,46
522370,48,29
522441,56,20
522908,31,12
522925,57,28
522942,11,21
523444,24,84
523654,11,21
523967,14,27
523969,19,42
524097,14,22
524179,18,41
524556,24,43
524557,23,71
524796,17,41
524823,21,42
524825,16,40
524953,11,22
525118,21,43
525160,42,27
525321,12,23
525461,23,44
525547,21,9
525558,22,44
525991,25,53
526005,26,65
526042,20,65
526163,20,50
526189,16,36
526372,24,49
526585,2,6
526586,13,20
526829,15,45
526898,45,18
526989,21,76
527081,23,44
527082,5,0
527202,29,68
527378,14,26
527425,20,42
527482,18,41
528135,25,6
529288,23,69
529356,27,13
529583,23,47
529656,10,23
529695,19,57
529980,11,22
530017,13,23
530278,29,54
530295,2,10
530440,5,15
530516,21,62
530590,20,42
530629,10,20
530682,20,70
530754,47,25
530965,14,21
531198,13,21
531216,32,14
531220,11,23
531224,3,12
531306,4,13
531314,20,63
531326,13,26
531372,20,44
531698,10,23
531717,25,29
531905,17,38
531956,24,72
531961,13,27
532032,19,46
532110,10,26
532157,65,23
532171,24,11
532357,9,22
532361,7,20
532484,22,53
532536,12,25
532592,1,10
532593,18,38
532639,21,49
532796,23,43
532843,21,53
532880,10,22
532885,12,24
532889,14,24
532894,22,36
532895,21,72
533159,24,45
533185,10,20
533280,23,49
533427,23,60
533566,11,25
533605,8,26
533651,18,40
533652,9,19
533698,13,33
533756,20,34
533818,28,72
533838,24,38
533857,32,73
533871,19,44
533872,47,21
533905,29,61
533931,13,26
533951,20,53
533984,33,20
533987,22,29
534108,10,23
534140,12,19
534163,12,25
534236,64,17
534315,26,44
534357,18,34
534421,24,60
534453,21,64
534754,45,21
534755,42,23
534823,22,47
534912,50,24
534920,17,24
535162,22,49
535208,10,23
535211,26,50
535221,44,26
535262,9,20
535293,17,47
535312,12,24
535695,11,22
536034,14,25
536113,7,22
536374,48,20
536853,14,25
536890,26,44
537185,23,30
537455,61,26
537827,10,18
537995,12,29
538067,13,24
538095,20,58
538982,13,23
538983,20,38
539000,14,29
539158,15,29
539261,9,18
539268,16,37
539273,17,33
539275,10,23
539397,16,36
539558,14,37
539633,16,39
539796,16,37
540043,11,25
540047,8,24
540281,24,45
540449,11,24
541544,14,26
541819,15,25
541895,19,39
542039,14,24
542377,6,11
542458,9,23
542566,23,34
542631,20,45
542830,6,0
542844,9,19
543116,4,14
543121,27,64
543180,13,24
543181,18,23
543435,49,25
543484,23,39
543508,11,23
543567,20,29
543586,8,21
543867,12,25
544157,9,23
544294,68,27
544678,10,22
544990,13,29
545298,10,22
545588,14,26
546011,11,43
546043,9,22
546491,10,23
547045,12,24
547093,16,32
547149,1,8
547234,1,6
547619,2,12
547774,7,19
548040,18,25
548692,7,0
549025,10,27
549130,10,21
549132,15,33
549133,2,11
549178,12,27
549332,10,22
549378,20,11
549675,20,49
549681,11,27
549741,12,21
550393,12,23
550537,2,9
550705,6,17
550901,28,21
550970,4,17
551295,48,18
555467,31,12
555737,15,34
555921,13,29
555923,19,37
556464,13,27
556491,25,26
558169,9,18
558316,20,77
559161,21,70
559189,15,27
559507,20,73
559576,12,22
559636,6,13
559843,22,54
559935,11,22
560114,14,25
561340,25,64
562524,14,26
562532,13,28
562548,14,20
566941,28,35
576176,11,23
580181,22,26
580330,18,24
580849,15,36
586809,10,19
591341,2,9
901579,2,6
901587,6,14
928870,22,58
939925,22,51
10056,397,669
10057,290,600
10089,262,108
10103,346,283
10116,116,113
10136,259,158
10148,599,415
10151,177,187
10158,616,596
10211,143,185
10212,430,437
10232,304,210
10238,267,87
10285,391,235
10327,111,334
10345,140,294
10353,926,679
10369,92,132
10388,395,495
10411,303,198
10420,276,464
10458,381,475
10477,310,213
10483,262,90
10517,159,160
10537,233,37
10577,243,181
10582,122,152
10585,76,77
10599,814,213
10630,117,355
10638,280,465
10759,292,275
10777,321,411
10781,329,383
10798,337,84
10802,144,78
10831,126,272
10867,468,229
10875,433,448
10940,69,111
10963,379,93
10969,229,161
10986,278,132
10997,144,1197
11012,142,79
11054,100,75
11061,290,138
11066,372,254
11070,103,340
11078,229,192
11111,239,180
11125,353,297
11152,129,296
11159,287,198
11166,158,146
11192,383,320
11195,171,119
11213,147,118
11219,250,127
11246,148,155
11254,119,274
11278,384,99
11280,83,91
11291,319,138
11297,249,164
11319,346,1103
11335,360,61
11336,222,118
11339,259,90
11363,282,148
11372,39,56
11405,119,92
11416,278,67
11420,122,249
11433,413,252
11447,207,167
11472,343,152
11490,233,126
11497,225,37
11511,273,102
11516,295,159
11522,284,166
11526,310,151
11544,250,100
11554,264,202
11557,152,54
11596,208,282
11610,320,181
11614,111,194
11648,369,137
11701,146,339
11712,288,322
11717,25,59
11723,279,239
11784,64,91
11787,224,250
11798,273,90
11825,145,89
11846,329,213
11849,74,163
11856,62,94
11877,128,321
11891,67,70
11924,118,77
11963,106,37
12033,222,87
12039,177,192
12055,70,152
12075,256,146
12086,181,132
12088,76,78
12091,70,161
12104,82,33
12107,174,250
12118,49,70
12123,137,140
12131,111,131
12133,224,202
12157,262,97
12166,137,88
12183,116,41
12187,115,97
12189,241,161
12206,197,144
12212,146,68
12221,300,362
12232,119,72
12250,143,78
12255,131,59
12273,159,86
12278,260,101
12282,161,127
12341,46,106
12347,154,139
12359,284,158
12504,129,94
12510,113,118
12565,151,70
12635,103,129
12646,28,84
12654,289,214
12724,217,96
12771,157,189
12796,150,95
12809,141,144
12829,142,157
12833,123,37
12835,146,50
12844,125,96
12858,143,182
12903,259,122
12907,66,86
12910,89,124
12936,130,126
12938,233,104
12943,72,186
12946,118,115
12948,114,114
12954,64,108
12990,275,70
12995,168,122
13007,147,177
13009,291,93
13031,132,64
13040,68,149
13044,147,99
13107,52,74
13108,242,172
13109,193,97
13122,233,140
13158,100,199
13161,135,155
13177,144,91
13182,203,171
13184,163,122
13201,94,83
13219,135,143
13237,81,56
13273,105,138
13287,51,87
13301,115,147
13327,203,147
13345,111,85
13360,122,142
13371,68,126
13450,140,224
13464,124,105
13497,189,49
13517,83,82
13551,27,110
13598,114,85
13607,153,246
13615,129,142
13618,112,93
13639,70,114
13640,47,85
13642,141,101
13648,237,159
13655,185,121
13667,51,72
13710,103,65
13724,127,232
13751,111,53
13760,128,68
13773,139,75
13786,196,74
13805,483,318
13824,216,93
13858,100,146
13864,156,56
13872,162,86
13877,243,140
13887,85,98
13991,144,87
14002,178,67
14003,98,84
14051,138,87
14076,128,65
14112,168,158
14123,106,56
14127,69,87
14133,268,200
14137,145,61
14188,129,79
14190,105,89
14192,109,141
14215,57,67
14223,96,74
14259,147,117
14276,160,66
14301,107,55
14408,234,95
14418,106,108
14438,130,77
14493,97,80
14542,79,63
14619,147,88
14674,93,80
14692,96,100
14697,221,60
14717,108,75
14719,173,73
14746,107,84
14755,197,169
14787,94,95
14789,183,231
14810,53,33
14830,75,108
14869,120,55
14956,209,89
14974,151,151
14976,81,190
14986,195,140
14989,61,123
15083,102,68
15139,242,95
15163,81,89
15178,87,104
15266,182,235
15361,122,49
15364,40,87
15374,28,28
15383,69,96
15384,115,102
15391,199,171
15434,238,154
15464,79,60
15499,65,78
15542,95,101
15557,111,82
15566,53,74
15581,73,63
15602,108,82
15674,61,32
15689,149,135
15714,74,35
15723,61,70
15768,127,90
15784,111,93
15789,82,95
15807,104,100
15820,50,67
15871,125,101
15887,81,95
15890,247,123
15905,46,83
15907,82,67
15919,131,106
16072,67,44
16099,66,42
16139,49,59
16269,92,97
16274,51,95
16350,41,67
16364,72,68
16393,38,72
16404,106,79
16438,239,90
16449,120,72
16473,200,146
16493,131,85
16497,30,62
16504,145,149
16506,21,104
16554,245,102
16571,123,75
16577,85,62
16579,89,70
16642,138,76
16659,787,697
16665,86,71
16708,45,72
16710,74,47
16719,171,157
16735,100,115
16754,27,62
16767,91,125
16799,131,41
16804,80,72
16807,58,101
16879,81,57
17016,79,51
17126,117,90
17140,251,124
17192,119,125
17220,60,100
17232,79,43
17272,189,139
17288,97,53
17356,133,115
17387,72,104
17391,22,98
17408,168,121
17420,123,53
17451,178,114
17461,159,67
17485,66,31
17508,49,89
17518,35,69
17530,95,67
17685,86,67
17691,55,43
17706,109,55
17711,126,51
17726,153,88
17736,82,51
17786,133,31
17822,59,78
17835,132,70
17837,306,62
17843,69,61
17867,146,164
17887,79,74
17930,20,77
17968,95,62
18005,88,46
18028,102,121
18041,111,78
18046,81,67
18054,25,99
18066,56,87
18081,110,70
18128,61,89
18135,71,92
18156,119,128
18186,66,120
18195,92,86
18197,75,50
18204,73,62
18378,82,56
18465,88,86
18480,88,101
18548,80,70
18574,94,52
18597,43,88
18617,86,118
18635,140,26
18704,150,145
18745,116,53
18754,196,86
18791,51,70
18802,48,55
18817,73,50
18889,132,88
18956,67,107
18980,187,124
18991,67,60
19085,58,96
19105,74,91
19112,77,51
19158,136,110
19163,53,49
19255,47,76
19308,82,78
19309,57,61
19331,116,58
19334,21,51
19338,67,62
19343,71,86
19445,62,55
19452,33,119
19463,185,152
19476,39,52
19606,93,69
19645,206,62
19705,78,129
19720,82,83
19736,60,103
19886,46,116
19902,61,113
19916,25,33
19982,36,146
19998,134,140
20076,86,79
20144,169,115
20251,75,52
20340,90,93
20529,66,32
20545,18,47
20631,110,119
20755,95,54
20798,63,50
20836,64,68
21090,75,62
21111,75,102
21174,45,82
21237,49,70
21296,39,146
21331,41,62
21366,61,31
21371,86,59
21496,23,99
21564,27,53
21629,87,82
21692,298,188
21719,59,99
21793,42,41
21797,57,50
21849,104,50
21904,72,94
22185,141,69
22278,53,50
22778,58,65
23167,54,41
23298,40,51
23325,77,31
23396,70,72
23526,61,83
23771,54,48
23787,56,59
23942,50,89
23968,111,82
24016,78,103
24061,37,31
24227,164,114
24309,92,79
24399,74,59
24576,47,51
24688,91,129
24710,63,69
24935,49,46
25107,88,54
25236,82,118
25254,65,100
25255,53,57
25275,107,116
25278,91,77
25409,50,71
25481,61,97
25528,71,89
25547,36,26
25970,60,56
26353,56,98
26514,59,79
26585,46,45
26601,38,80
26749,51,65
26800,42,67
26872,82,66
26920,46,58
26996,46,56
27140,299,59
27273,95,61
27413,66,42
27492,147,61
27522,53,48
27725,72,99
27961,201,187
28010,76,90
28186,72,100
28287,45,26
28317,48,34
28393,41,56
28423,42,57
28652,51,73
28724,64,80
28891,101,46
29017,38,50
29021,77,62
29129,26,39
29205,38,54
29269,25,48
29340,148,89
29390,36,46
29458,42,35
29618,49,60
29849,51,55
29901,76,55
29908,51,121
29918,22,67
29939,54,58
30107,26,16
30108,88,46
30269,31,43
30298,63,83
30498,55,87
30541,171,197
30638,50,70
30678,51,62
30680,32,51
30682,40,58
30719,69,31
30801,22,42
30802,22,45
30908,46,54
30955,37,30
31070,36,49
31169,25,43
31498,43,58
31524,24,49
31591,119,55
31642,35,27
31839,40,50
31923,30,27
32020,30,30
32061,41,53
32167,139,34
32183,37,40
33052,39,58
33224,31,80
33420,41,29
33588,43,54
33821,31,40
33995,35,55
34040,32,73
34253,53,51
34765,23,39
34892,41,40
34900,135,98
34984,25,49
34992,42,48
35131,47,58
35372,48,32
35501,34,47
35503,37,40
35698,118,142
35744,23,34
35809,27,48
35916,70,26
35919,35,39
35965,60,21
35994,36,45
36143,37,40
36295,101,52
36350,27,59
36448,54,35
36845,31,42
36867,31,44
36909,93,69
36938,71,43
37032,98,186
37448,43,44
37711,20,36
37984,56,38
38002,32,37
38454,90,54
38471,30,34
38530,23,62
38541,31,33
38639,23,36
38706,117,139
38730,29,43
38741,22,81
38858,82,56
38890,100,33
40131,37,54
40289,85,69
40385,55,16
40888,48,47
41512,90,26
41860,18,31
41913,61,63
41949,54,14
41961,35,54
42938,24,35
43116,61,30
43357,75,39
44011,14,60
44690,129,92
44739,198,73
45992,61,43
46152,34,26
46760,49,20
46788,45,30
47107,134,98
47750,55,38
47830,35,31
47882,50,46
48869,16,25
48914,21,68
49761,100,103
50076,33,73
50082,87,38
50148,19,45
50397,30,61
54008,25,34
54247,28,15
55385,29,30
55403,49,88
55801,35,44
56308,157,84
56455,31,35
56970,81,35
58254,94,69
59776,92,99
60309,36,45
60536,25,45
61079,51,41
62207,49,63
63004,43,50
63335,24,59
64180,50,47
64301,49,75
64328,14,50
65472,60,90
65695,47,39
67373,88,68
68332,92,93
70088,62,42
70139,80,88
70195,33,41
70595,211,80
71451,35,37
71611,38,49
72181,24,15
72303,59,67
73712,81,128
74363,85,80
76829,64,76
77876,41,34
78573,22,66
80175,163,113
81042,53,36
82376,144,76
82890,39,39
84967,66,20
86264,29,82
88207,105,62
90885,65,58
91633,50,34
93067,59,60
97311,38,19
97863,56,18
97973,51,32
98698,74,53
99346,27,24
99882,39,42
104033,45,37
107613,54,86
108659,31,25
117272,45,27
123616,51,27
123744,51,42
126625,59,32
126923,21,16
129990,38,23
134610,16,21
137570,44,17
150335,20,18
151629,24,28
152436,31,31
160420,21,20
161592,16,19
165864,21,22
195691,26,27
202892,231,163
221783,27,30
247112,68,80
258547,31,22
305105,112,104
329125,19,31
383941,121,107
511820,117,117
511821,94,157
511839,32,81
511872,77,60
511955,70,67
512006,252,172
512039,37,44
512086,115,100
512118,218,122
512155,52,70
512258,87,79
512278,46,54
512309,220,174
512314,125,171
512328,95,115
512390,140,86
512391,45,55
512520,62,59
512542,35,20
512544,42,30
512594,57,45
512662,323,235
512663,97,39
512750,76,96
512791,25,88
512858,23,60
513034,154,61
513163,237,108
513217,85,54
513233,107,78
513378,35,128
513402,23,86
513434,130,99
513550,215,89
513561,88,82
513594,54,21
513769,26,49
513889,76,86
514053,139,70
514265,156,116
514361,48,69
514432,103,27
514596,97,190
514768,55,39
514858,212,95
515029,177,123
515062,103,94
515463,129,107
515538,103,106
515681,88,57
515757,95,80
515859,49,50
515933,114,125
515990,76,89
516098,53,31
516170,340,223
516223,182,46
516256,79,100
516363,119,65
516502,101,73
516652,82,76
516692,79,82
517098,105,78
517101,68,104
517337,119,108
517512,113,120
517580,54,92
517724,41,26
517726,117,105
518319,54,24
518326,53,69
518443,52,37
518721,60,35
519046,105,31
519129,168,140
519228,242,257
519230,176,109
519365,399,328
519532,103,124
519724,224,95
519818,110,108
519865,53,97
519877,253,106
519881,42,44
519890,66,65
519892,50,15
519899,175,225
519900,150,170
519917,175,219
519925,244,159
519947,166,159
519982,98,87
520119,133,307
520155,92,48
520214,80,113
520366,119,181
520367,62,103
520390,53,40
520391,95,70
520435,336,319
520530,61,62
520641,126,83
520642,52,92
520817,214,161
521059,292,317
