neuron_id,in_degree,out_degree
40246,196,213
40287,176,86
40288,208,71
40291,190,180
40298,267,92
40430,259,170
40477,328,151
40641,208,0
40672,136,10
40716,105,189
40726,224,0
40760,458,484
40784,98,42
40796,237,198
40853,240,193
40973,204,0
41012,135,3
41016,395,161
41099,108,0
41147,264,263
41154,376,274
41241,252,4
41263,140,6
41380,338,117
41456,295,99
41491,191,53
41540,372,219
41562,513,103
41573,242,7
41636,225,224
41699,370,135
41706,288,213
41860,65,55
41930,222,1
41970,140,7
41977,239,205
42038,362,109
42041,208,0
42080,228,12
42096,293,93
42258,250,208
42300,256,77
42358,127,0
42359,230,125
42398,388,142
42399,458,136
42452,141,45
42485,230,0
42514,80,54
42516,197,4
42517,562,101
42689,233,287
42713,475,332
42794,128,14
42823,93,92
42829,203,31
42878,94,4
42903,223,101
42936,239,69
42938,79,39
42956,134,0
42996,373,139
43027,190,159
43058,57,39
43082,376,134
43094,215,93
43144,602,545
43189,365,137
43232,394,159
43240,351,80
43249,228,0
43286,81,121
43301,125,0
43385,272,181
43411,430,174
43412,56,35
43417,227,103
43463,181,81
43466,395,149
43518,132,1
43588,392,136
43630,258,73
43656,259,72
43672,239,220
43742,216,0
43763,330,142
43790,241,95
43859,83,137
43877,226,1
43950,384,131
44078,354,135
44191,218,230
44213,288,295
44218,401,249
44239,182,56
44320,125,4
44360,219,74
44365,363,127
44413,77,143
44521,152,157
44547,92,8
44589,195,190
44602,387,123
44616,264,187
44633,329,79
44709,130,2
44772,78,148
44783,245,116
44871,131,0
44872,167,115
44878,165,81
44916,387,127
44930,136,0
44979,128,3
45009,466,113
45059,378,149
45070,227,231
45083,138,11
45093,126,2
45095,400,136
45114,199,86
45128,290,201
45300,102,27
45323,397,119
45329,116,17
45342,522,157
45389,425,272
45494,244,118
45508,116,0
45548,261,265
45606,219,83
45667,385,121
45714,149,8
45747,75,143
45873,247,223
45949,187,70
45991,379,134
46046,239,115
46050,121,3
46063,119,3
46081,198,161
46140,225,2
46219,143,90
46260,119,7
46267,279,85
46288,232,116
46311,78,135
46346,2488,1512
46490,65,50
46518,244,220
46544,203,79
46558,118,10
46630,75,142
46698,235,82
46742,239,6
46796,115,0
46822,385,137
46854,187,4
46857,130,19
46859,86,150
46873,144,4
46874,101,20
47014,130,92
47022,526,321
47058,230,71
47077,226,64
47124,650,540
47128,194,160
47129,236,231
47187,206,64
47200,201,5
47234,120,4
47294,275,280
47309,156,9
47310,92,7
47326,236,65
47376,321,118
47457,83,152
47463,212,0
47502,442,151
47524,228,222
47555,228,131
47597,423,154
47599,101,1
47691,191,197
47695,181,181
47709,213,0
47738,197,76
47870,112,0
47888,184,157
47979,87,5
48005,267,218
48014,306,110
48092,67,129
48106,253,213
48137,429,131
48187,98,154
48208,116,1
48221,87,0
48229,116,0
48230,102,2
48297,111,0
48303,216,61
48384,118,1
48404,181,140
48414,251,73
48415,85,141
48511,129,10
48551,201,194
48639,231,198
48645,206,69
48664,76,141
48679,311,124
48680,74,151
48704,82,156
48761,187,92
48768,362,91
48841,75,129
48867,436,115
48891,88,18
48923,102,24
48960,119,5
48967,261,172
49050,132,10
49089,132,0
49123,237,198
49130,172,71
49154,197,214
49158,78,135
49169,113,5
49182,151,60
49239,255,200
49284,255,182
49287,224,198
49304,109,18
49340,191,141
49395,238,143
49419,253,190
49499,150,45
49507,235,222
49512,124,0
49582,89,134
49601,72,134
49643,112,10
49697,313,111
49738,166,66
49789,105,5
49795,115,3
49872,216,191
49940,247,58
49992,90,2
50046,97,0
50075,78,143
50125,390,139
50168,405,145
50196,216,153
50243,95,5
50310,104,2
50368,417,64
50394,233,193
50398,215,92
50415,121,6
50437,130,0
50549,73,147
50562,80,158
50567,260,225
50571,74,153
50610,231,193
50633,190,129
50658,490,166
50678,214,108
50683,469,366
50686,234,62
50693,96,1
50697,230,29
50702,68,129
50719,172,67
50769,75,166
50796,404,156
50822,202,148
50840,128,7
50857,239,179
50873,79,143
50890,82,1
50900,100,2
50904,251,199
50946,199,179
50949,243,257
50955,200,130
50959,139,7
50963,96,5
50971,101,0
50998,66,127
51012,83,123
51080,83,12
51086,147,3
51105,223,75
51135,82,3
51147,230,196
51167,202,169
51182,120,6
51199,217,153
51210,211,191
51216,103,201
51227,204,178
51237,107,13
51277,70,136
51305,193,182
51332,88,1
51347,173,55
51349,100,0
51392,107,1
51398,215,254
51423,100,20
51464,201,62
51571,92,0
51588,110,3
51594,292,229
51602,207,197
51633,182,75
51714,254,250
51780,76,138
51804,78,139
51821,260,74
51840,212,80
51850,113,0
51853,326,88
51905,146,197
52009,199,207
52051,185,140
52062,74,161
52064,234,230
52082,71,144
52106,296,211
52131,61,36
52152,106,8
52194,145,55
52233,77,150
52274,188,74
52290,239,174
52295,83,161
52314,86,2
52370,278,152
52401,146,50
52477,332,130
52479,228,226
52485,214,132
52490,410,137
52498,118,14
52507,255,175
52510,75,143
52527,93,141
52580,226,2
52596,112,0
52597,155,60
52624,234,166
52650,196,166
52669,120,13
52741,111,0
52863,420,24
52880,126,26
52881,73,140
52895,212,0
52968,116,189
52983,348,112
52984,220,182
52987,204,192
53042,268,227
53098,124,6
53157,101,18
53160,105,3
53167,265,111
53185,216,206
53297,88,170
53323,76,131
53369,413,117
53426,201,68
53427,213,143
53476,223,190
53573,206,69
53691,248,231
53695,343,242
53709,228,211
53724,184,185
53771,373,117
53816,133,2
53844,313,250
53908,192,189
53929,174,53
53959,204,84
53971,230,177
54002,196,188
54029,202,170
54042,291,101
54054,322,95
54137,73,119
54147,172,156
54152,109,0
54220,81,2
54235,312,32
54244,167,45
54253,116,0
54259,241,217
54268,254,226
54274,190,152
54277,216,3
54279,101,0
54286,309,94
54290,219,178
54335,124,14
54347,100,4
54349,75,116
54352,251,197
54376,199,167
54476,95,2
54486,103,0
54492,85,2
54497,98,2
54528,239,168
54532,76,121
54539,247,220
54562,106,27
54590,242,232
54606,78,0
54639,197,164
54725,192,131
54748,119,4
54773,238,202
54778,94,0
54794,310,113
54804,132,60
54821,108,11
54833,71,155
54879,245,213
54895,225,183
54929,113,1
54967,331,132
54975,159,52
54987,118,0
55012,77,145
55041,92,19
55081,198,0
55099,188,176
55117,245,179
55129,365,10
55194,112,10
55201,243,123
55208,94,0
55223,182,160
55249,164,161
55279,248,164
55281,197,0
55327,340,128
55330,100,3
55345,224,218
55367,251,195
55376,100,0
55387,207,130
55408,334,148
55442,94,4
55447,101,3
55456,226,205
55487,152,81
55509,243,241
55540,312,95
55541,237,160
55575,175,158
55614,214,170
55634,426,17
55669,233,211
55671,161,52
55691,109,6
55823,223,181
55834,161,64
55856,88,0
55860,74,3
55864,197,119
55940,109,10
56006,194,124
56059,105,2
56108,230,188
56136,115,200
56171,217,97
56177,99,7
56192,210,179
56213,218,220
56220,109,5
56231,202,213
56240,191,148
56254,210,143
56265,88,0
56268,103,0
56279,108,2
56282,290,99
56300,93,0
56379,80,0
56433,91,150
56483,82,6
56489,249,178
56521,96,2
56535,215,185
56550,108,26
56577,172,60
56585,105,18
56638,171,50
56643,184,146
56711,202,160
56746,180,154
56777,226,177
56791,80,128
56793,188,178
56803,101,0
56841,209,206
56865,207,154
56880,242,205
56897,73,114
56902,90,4
57040,193,178
57073,126,128
57098,242,253
57108,83,151
57175,237,213
57231,75,131
57235,227,218
57377,206,124
57378,235,240
57456,321,116
57462,198,173
57529,213,184
57583,70,126
57604,232,211
57633,226,210
57670,162,183
57681,125,64
57682,144,9
57703,238,214
57718,70,123
57743,236,242
57745,70,128
57794,83,4
57811,165,56
57868,159,125
57871,196,136
57881,180,90
57908,195,208
57947,218,172
57960,191,156
57964,85,3
57987,103,4
57998,219,206
58004,73,0
58034,207,173
58057,220,224
58063,184,95
58072,317,94
58121,188,70
58139,224,161
58207,313,95
58221,220,140
58225,228,229
58272,234,195
58281,91,0
58289,518,570
58303,182,70
58318,182,160
58338,246,161
58340,150,185
58344,81,139
58347,80,1
58429,237,192
58490,205,158
58493,85,5
58535,106,2
58597,211,173
58599,205,156
58656,76,136
58669,67,136
58671,97,1
58695,84,11
58703,221,132
58799,102,3
58819,89,5
58895,188,64
58900,181,110
58958,71,126
58974,160,42
59028,92,2
59180,74,128
59197,96,0
59207,236,207
59311,159,82
59319,168,86
59322,183,67
59345,78,4
59373,223,200
59449,223,196
59471,67,2
59486,91,0
59528,129,130
59544,193,153
59552,213,150
59593,184,160
59595,81,8
59633,187,237
59698,218,217
59760,191,152
59799,294,133
59862,80,0
59864,134,210
59867,185,133
59869,204,195
59876,235,225
59886,228,209
59920,186,147
59926,230,232
59935,80,147
59945,73,130
59954,87,0
59976,84,138
59982,255,230
59984,75,91
59999,95,13
60033,183,185
60050,304,98
60079,162,95
60101,250,227
60157,222,179
60211,341,8
60212,235,199
60217,96,2
60231,197,138
60272,218,196
60336,173,53
60373,228,192
60396,180,143
60403,162,116
60413,96,28
60441,201,157
60488,201,190
60490,161,50
60510,204,140
60519,304,99
60567,85,13
60644,180,148
60658,201,165
60660,198,130
60673,259,69
60680,188,44
60704,292,108
60726,145,200
60733,68,143
60745,102,206
60750,208,211
60755,234,208
60786,161,71
60812,74,5
60813,219,191
60856,128,123
60863,193,136
60872,150,131
60886,131,150
60916,190,137
60937,75,134
60949,243,208
60976,190,156
60977,224,196
61003,60,119
61035,219,196
61050,83,130
61070,206,158
61090,216,162
61124,213,0
61148,91,2
61187,200,153
61197,198,159
61242,148,34
61292,190,134
61314,204,196
61317,173,108
61353,221,153
61357,182,137
61361,274,102
61366,170,140
61370,204,160
61391,149,189
61401,121,128
61444,200,181
61500,130,204
61549,157,159
61550,226,128
61598,213,222
61601,201,133
61607,193,141
61621,138,51
61622,211,144
61664,216,68
61695,184,145
61721,203,159
61734,220,158
61754,223,178
61768,190,134
61835,210,145
61842,168,129
61900,77,148
61915,141,148
61934,111,1
61959,207,145
61960,201,142
61968,183,138
62037,229,201
62064,105,0
62073,207,190
62080,229,146
62089,108,193
62102,224,189
62112,97,177
62116,150,178
62135,118,233
62142,185,140
62199,201,87
62200,150,159
62220,183,185
62221,177,127
62237,239,237
62250,193,158
62265,153,117
62272,195,139
62298,214,217
62324,110,143
62331,75,134
62332,81,136
62340,199,139
62350,75,151
62437,205,181
62461,191,175
62462,72,126
62488,237,142
62500,72,134
62515,109,196
62522,197,124
62560,199,147
62562,189,134
62564,225,178
62569,203,131
62604,223,178
62694,175,134
62715,147,94
62736,70,119
62757,124,123
62765,201,191
62769,72,138
62773,146,187
62787,180,99
62792,196,168
62824,207,168
62832,182,200
62851,119,184
62870,255,72
62878,193,177
62902,197,109
62911,155,205
62912,182,130
62947,109,128
62954,187,137
62956,283,96
62958,204,177
62972,185,123
62975,162,111
62982,194,123
63015,420,17
63029,68,133
63050,120,129
63058,197,138
63087,194,62
63103,150,192
63137,191,161
63145,186,171
63161,113,148
63190,201,139
63216,210,208
63252,218,178
63262,175,127
63280,167,147
63301,180,55
63302,208,228
63373,140,210
63435,185,142
63448,179,157
63452,91,0
63462,193,123
63481,210,134
63489,213,152
63492,204,200
63493,178,146
63504,149,202
63570,126,103
63574,166,139
63614,196,146
63623,200,140
63627,229,182
63642,165,133
63658,118,4
63665,127,32
63693,223,216
63743,248,187
63747,196,148
63820,144,126
63851,215,199
63863,152,148
63868,127,151
63884,207,152
63908,66,116
63912,182,132
63917,155,200
63978,114,125
63983,163,121
64022,191,139
64025,237,222
64031,69,151
64044,206,138
64051,198,127
64058,216,137
64061,192,132
64109,140,50
64151,207,156
64160,172,192
64167,249,176
64204,99,191
64225,142,108
64258,116,112
64260,185,137
64267,87,153
64292,142,130
64331,167,51
64338,322,106
64352,218,137
64354,106,102
64361,146,184
64370,154,199
64423,161,51
64454,159,192
64460,213,141
64485,208,135
64508,241,226
64536,171,158
64540,200,149
64542,226,196
64563,188,153
64571,166,56
64577,150,211
64578,191,143
64579,177,131
64606,193,127
64612,201,155
64613,226,183
64633,120,128
64634,210,144
64644,74,0
64659,120,122
64660,155,169
64712,109,141
64716,159,113
64769,206,184
64784,199,132
64785,191,143
64788,210,202
64804,215,207
64834,126,200
64865,155,128
64878,201,137
64882,163,142
64897,202,140
64913,184,148
64933,183,117
64960,190,130
64977,184,138
64980,188,173
64998,273,272
64999,136,184
65009,197,149
65045,80,0
65048,167,169
65052,211,148
65055,184,152
65076,205,169
65080,111,181
65098,126,132
65106,186,139
65140,211,186
65218,141,186
65235,193,136
65244,213,193
65274,268,275
65293,175,144
65298,116,128
65307,207,147
65312,172,138
65325,116,115
65342,207,187
65352,142,190
65353,194,126
65361,148,183
65366,153,185
65373,177,132
65389,120,49
65391,141,186
65418,80,140
65440,106,136
65443,118,133
65468,191,144
65471,194,122
65495,212,201
65503,123,64
65506,112,204
65512,179,148
65513,119,118
65515,177,138
65516,155,170
65531,118,131
65542,199,134
65550,104,197
65575,179,182
65582,200,206
65614,73,162
65636,187,133
65659,223,228
65730,177,115
65773,173,158
65774,187,129
65801,82,152
65803,186,137
65806,172,124
65810,101,176
65850,117,130
65908,135,201
65962,114,76
65971,186,120
65988,208,140
65990,204,133
66029,181,106
66055,159,122
66059,229,229
66098,173,126
66115,225,194
66139,208,202
66150,273,120
66164,220,142
66173,139,195
66188,189,126
66197,182,122
66199,109,126
66207,183,131
66214,112,126
66217,176,133
66227,106,190
66247,151,109
66256,147,70
66257,227,217
66267,98,179
66269,151,54
66275,183,127
66277,196,159
66333,83,116
66334,200,140
66336,197,122
66345,141,113
66357,109,134
66368,162,55
66370,66,0
66372,188,144
66373,222,174
66400,215,172
66409,215,194
66412,230,85
66430,180,124
66442,192,132
66461,184,176
66507,99,0
66526,211,129
66528,180,129
66538,188,144
66565,152,187
66572,108,163
66606,100,112
66623,105,98
66639,203,77
66641,98,185
66677,189,132
66685,176,89
66691,134,182
66704,193,157
66716,130,201
66723,139,190
66729,182,145
66737,202,133
66739,128,201
66747,191,132
66786,201,194
66791,96,199
66803,194,140
66813,149,94
66815,155,183
66820,130,120
66847,103,126
66871,197,134
66872,191,133
66956,204,143
66965,143,143
66966,179,163
66986,153,197
66999,195,141
67002,183,127
67028,204,151
67036,151,200
67057,161,156
67063,187,142
67065,192,139
67074,202,190
67084,189,125
67097,65,150
67124,189,115
67131,102,169
67132,183,110
67148,74,123
67152,113,200
67175,186,128
67190,175,146
67216,193,123
67262,256,100
67295,190,129
67304,208,145
67305,162,128
67332,103,120
67338,174,134
67340,80,0
67353,189,141
67415,185,149
67431,258,94
67441,199,145
67443,210,156
67450,123,140
67458,194,131
67465,215,192
67521,168,122
67522,152,96
67553,203,171
67554,208,136
67559,130,192
67570,113,120
67580,201,136
67608,162,139
67612,216,69
67615,169,154
67632,206,129
67633,97,101
67673,153,177
67719,107,137
67728,187,131
67768,78,144
67784,112,210
67802,195,136
67805,154,131
67810,98,178
67855,136,185
67877,102,130
67879,213,143
67958,70,0
67991,153,159
68004,96,187
68027,189,143
68044,101,188
68065,110,148
68067,188,132
68151,190,131
68186,143,182
68190,132,184
68195,221,221
68207,198,143
68212,158,171
68247,168,164
68264,94,183
68293,195,132
68295,135,103
68326,138,191
68345,144,120
68346,189,200
68358,182,123
68366,152,121
68367,146,144
68370,214,187
68377,151,160
68388,137,182
68404,176,142
68412,92,119
68415,149,116
68416,197,141
68417,216,189
68447,71,122
68464,187,137
68466,188,143
68470,141,190
68475,109,133
68485,109,134
68488,209,119
68493,183,147
68494,184,136
68522,129,140
68535,96,114
68559,67,0
68562,123,103
68605,207,142
68610,193,135
68637,176,138
68645,183,210
68646,210,189
68649,118,190
68678,205,132
68689,113,120
68694,151,177
68696,87,2
68702,174,117
68709,257,244
68713,184,134
68715,362,258
68730,192,155
68732,131,138
68735,183,165
68742,181,146
68780,147,177
68831,190,120
68851,198,129
68858,183,135
68859,226,69
68861,212,160
68879,199,201
68895,173,119
68903,212,176
68908,200,210
68920,167,135
68962,194,142
68974,190,155
68982,98,180
68983,98,209
68984,186,199
68999,162,165
69011,197,137
69029,180,175
69030,180,136
69043,111,129
69051,190,133
69090,194,122
69100,205,185
69105,150,105
69116,193,192
69121,194,157
69153,195,163
69190,185,141
69205,182,134
69209,194,135
69216,245,248
69230,186,129
69234,184,117
69246,194,188
69259,207,189
69272,183,71
69366,206,105
69380,98,175
69387,199,156
69391,138,164
69406,113,118
69425,115,118
69437,111,114
69441,111,177
69466,152,187
69479,225,179
69490,156,183
69543,125,160
69558,217,138
69563,115,122
69577,181,138
69579,162,132
69600,214,188
69632,137,194
69633,185,133
69662,227,182
69670,185,147
69671,222,203
69687,197,140
69692,188,141
69700,178,145
69702,67,127
69708,77,153
69723,93,161
69741,116,35
69778,183,136
69782,197,193
69786,253,93
69790,180,174
69793,114,131
69841,180,139
69864,183,177
69872,89,111
69875,191,144
69882,105,199
69889,127,133
69916,171,120
69975,63,120
69991,176,117
69993,94,112
69999,188,70
70013,149,193
70015,202,131
70049,173,136
70060,107,194
70068,90,137
70080,159,69
70106,123,187
70112,204,146
70114,167,119
70116,102,193
70125,197,120
70127,178,132
70133,123,122
70141,98,129
70158,90,123
70177,194,140
70188,176,134
70209,183,154
70217,168,138
70239,190,144
70250,147,181
70273,144,185
70277,211,156
70281,119,130
70315,177,116
70327,192,191
70345,143,178
70359,172,131
70382,249,250
70404,138,185
70408,81,13
70413,205,134
70414,111,125
70429,87,171
70438,189,177
70455,151,171
70461,156,174
70478,190,181
70516,182,140
70524,115,117
70529,154,182
70532,148,99
70561,201,113
70585,192,190
70601,118,136
70623,208,178
70630,117,198
70635,101,183
70642,108,128
70645,197,135
70649,136,174
70655,189,137
70668,123,180
70670,152,191
70692,180,217
70697,108,182
70704,143,183
70706,195,132
70708,192,125
70710,181,134
70724,183,137
70735,148,182
70749,156,126
70775,133,72
70778,131,191
70792,188,123
70795,187,124
70800,97,168
70805,162,174
70806,177,124
70830,120,120
70838,111,204
70848,199,146
70859,99,131
70881,205,190
70938,115,119
70944,158,187
70954,130,60
70956,136,167
70966,199,124
70980,102,119
70984,229,193
70991,101,206
70995,204,178
71004,194,129
71019,168,129
71036,114,131
71043,159,134
71052,112,121
71061,103,175
71063,182,120
71125,128,104
71133,122,127
71134,178,133
71137,101,114
71145,180,137
71161,109,122
71182,109,120
71188,112,121
71200,189,126
71228,116,148
71266,180,135
71276,152,156
71285,178,146
71291,112,124
71306,128,169
71325,155,150
71358,136,104
71359,208,131
71365,140,110
71368,147,109
71369,150,137
71390,163,190
71394,105,124
71408,199,149
71435,144,152
71437,98,119
71439,185,150
71471,107,89
71475,96,190
71485,193,131
71489,175,125
71495,166,132
71505,183,135
71506,162,128
71510,143,188
71514,158,191
71517,106,112
71518,169,129
71573,104,121
71580,108,97
71583,95,168
71594,149,168
71604,219,199
71622,97,111
71626,108,173
71629,135,168
71644,163,177
71652,105,166
71658,141,183
71668,152,140
71696,214,187
71702,120,129
71773,132,145
71805,184,139
71827,227,243
71835,160,155
71853,114,130
71901,145,102
71909,182,130
71921,172,117
71929,187,139
71931,99,175
71938,122,110
71942,172,123
71944,120,120
71957,183,149
71960,195,200
71963,194,131
71995,169,134
72004,166,125
72007,168,111
72009,171,136
72012,171,124
72044,112,117
72087,175,139
72092,132,109
72098,177,161
72127,188,121
72142,180,171
72144,197,132
72148,113,202
72162,103,5
72173,107,116
72182,134,144
72206,124,125
72214,66,9
72238,186,129
72244,164,132
72245,188,135
72275,184,167
72278,118,107
72283,140,181
72296,156,127
72306,101,181
72310,123,105
72314,187,115
72336,179,165
72355,92,198
72374,106,193
72392,179,190
72406,162,68
72414,190,201
72419,206,190
72452,184,129
72500,153,150
72534,156,100
72542,139,181
72543,87,174
72555,166,134
72558,114,123
72561,151,184
72580,181,137
72581,184,194
72586,91,161
72608,189,113
72612,195,173
72663,188,121
72666,163,137
72690,127,134
72691,154,107
72696,111,111
72711,175,141
72772,84,10
72775,174,141
72791,119,2
72794,97,167
72803,136,172
72816,108,111
72829,110,134
72831,205,203
72839,104,196
72843,177,150
72853,136,116
72859,97,173
72861,168,125
72862,176,113
72897,183,136
72904,122,188
72919,186,170
72938,113,132
72945,109,121
72955,117,119
72979,169,162
72982,180,142
72986,98,170
72989,97,177
73009,109,114
73012,122,119
73021,111,132
73029,192,139
73036,128,114
73050,186,141
73054,187,141
73069,177,138
73070,141,139
73096,120,121
73098,98,119
73116,166,121
73122,127,126
73141,199,177
73148,193,192
73172,111,123
73220,121,121
73223,93,120
73230,207,156
73234,94,108
73256,122,185
73276,80,69
73302,183,125
73320,198,136
73321,163,133
73323,83,2
73342,90,124
73347,185,128
73371,106,128
73376,115,123
73385,106,116
73392,175,126
73400,164,183
73409,94,130
73449,119,140
73476,190,163
73477,114,131
73478,190,125
73481,133,110
73506,199,181
73525,128,111
73535,111,188
73539,133,112
73544,117,126
73558,112,167
73559,89,102
73580,170,139
73586,98,164
73607,174,177
73617,116,130
73619,113,112
73652,171,139
73698,144,143
73709,98,124
73716,97,122
73723,105,124
73748,152,173
73757,102,121
73788,139,184
73797,189,124
73802,147,165
73803,114,132
73807,96,179
73828,102,184
73830,105,172
73843,215,192
73846,120,106
73854,162,164
73867,180,125
73874,162,117
73875,178,140
73884,160,115
73892,118,100
73910,206,143
73941,176,133
73944,151,183
73966,146,62
73989,200,146
74000,101,122
74010,108,129
74023,116,116
74031,191,141
74040,170,5
74061,105,178
74069,105,115
74083,137,184
74087,98,182
74088,96,108
74092,109,83
74100,117,121
74112,113,115
74132,70,147
74144,179,79
74147,98,110
74152,186,115
74162,155,172
74163,111,105
74189,90,112
74228,99,177
74259,120,121
74277,167,124
74278,116,117
74287,83,183
74291,79,142
74297,121,103
74302,155,135
74325,150,172
74343,111,111
74360,115,130
74365,181,125
74374,120,127
74400,134,180
74440,172,137
74444,148,128
74447,130,128
74450,182,115
74458,146,158
74476,174,145
74501,93,175
74504,131,136
74505,146,62
74510,162,129
74519,119,122
74527,91,174
74528,136,183
74555,187,111
74562,126,181
74566,192,63
74599,133,54
74604,125,118
74611,200,196
74653,121,126
74674,180,135
74676,176,136
74681,135,179
74684,121,130
74706,175,121
74725,95,135
74757,162,159
74773,120,106
74776,163,165
74790,154,152
74819,152,140
74840,188,201
74867,194,147
74880,157,180
74891,107,119
74905,96,127
74932,199,191
74944,181,133
74950,100,91
74955,138,171
74956,140,116
74989,168,58
74997,93,192
75008,71,122
75011,125,83
75049,107,185
75062,118,162
75067,208,140
75073,142,104
75085,193,127
75088,100,128
75097,130,163
75109,130,93
75110,184,132
75133,107,121
75136,111,126
75142,165,127
75159,166,116
75170,201,127
75172,103,118
75196,182,107
75200,115,109
75209,112,124
75211,119,113
75213,113,108
75220,130,206
75227,128,138
75229,144,164
75267,181,128
75274,140,156
75283,183,124
75286,88,116
75295,121,116
75298,89,111
75304,110,132
75308,202,142
75315,195,202
75318,171,126
75325,188,136
75359,130,130
75361,110,122
75381,102,189
75383,106,109
75385,123,102
75400,193,185
75408,105,180
75418,122,126
75419,183,134
75422,120,115
75429,105,187
75459,98,109
75473,85,181
75508,108,157
75521,114,122
75529,172,127
75535,105,96
75536,181,137
75540,138,173
75557,88,174
75579,127,133
75590,121,131
75592,104,175
75599,116,129
75604,228,201
75608,145,182
75615,172,140
75618,79,100
75643,158,122
75653,106,179
75658,175,119
75660,122,125
75665,194,148
75678,194,199
75716,112,108
75739,117,113
75742,172,123
75761,122,130
75766,108,121
75768,116,184
75769,138,185
75797,179,140
75817,105,183
75820,103,145
75832,180,138
75848,110,102
75852,75,176
75858,198,126
75866,151,162
75899,173,117
75911,100,170
75916,170,143
75926,175,125
75928,178,104
75930,104,105
75946,177,130
75949,122,192
75953,138,121
75956,146,155
75966,128,117
75973,182,125
76014,105,119
76015,168,125
76041,186,123
76046,246,225
76096,202,178
76103,113,126
76107,106,114
76114,188,173
76134,107,116
76137,93,122
76143,138,180
76148,101,110
76158,95,120
76162,177,139
76171,157,133
76174,100,28
76204,159,151
76223,135,110
76238,176,118
76259,86,180
76268,127,122
76324,179,132
76325,110,124
76331,165,127
76341,109,130
76345,145,165
76346,130,171
76357,88,166
76359,126,176
76361,122,144
76368,165,113
76371,192,128
76375,159,131
76377,143,94
76386,154,124
76391,176,116
76395,97,188
76402,149,115
76413,189,155
76465,125,123
76470,129,116
76481,120,123
76487,116,106
76494,136,184
76502,172,120
76503,146,182
76529,225,194
76530,187,156
76534,145,183
76542,149,112
76561,105,120
76562,95,104
76567,119,109
76580,169,141
76589,103,169
76621,109,111
76622,112,125
76649,153,179
76653,121,141
76687,126,154
76693,109,106
76703,110,118
76709,92,116
76720,179,127
76733,98,179
76772,156,112
76783,110,190
76794,223,215
76828,110,112
76839,86,174
76840,166,114
76841,99,90
76879,188,127
76895,174,131
76916,167,130
76925,112,108
76943,167,124
76975,154,142
76979,177,127
76987,73,122
76989,131,87
77041,200,127
77058,92,159
77081,139,135
77084,172,105
77148,160,133
77153,178,127
77155,144,177
77174,111,116
77183,99,180
77190,101,160
77192,230,253
77204,167,146
77220,180,111
77221,88,181
77223,91,189
77227,126,121
77232,176,133
77238,142,170
77255,191,74
77257,87,101
77263,108,120
77265,130,91
77294,104,119
77299,97,190
77312,118,170
77319,169,105
77322,180,189
77328,218,100
77347,109,119
77368,137,167
77376,141,176
77383,94,112
77406,73,0
77414,116,97
77448,195,134
77491,112,127
77521,135,3
77522,155,125
77526,143,175
77528,134,126
77536,179,139
77537,103,98
77542,166,130
77547,212,167
77555,170,103
77565,102,140
77569,168,138
77574,151,82
77582,183,124
77594,115,113
77605,73,140
77611,205,185
77623,102,106
77654,153,123
77666,164,138
77676,124,117
77689,101,167
77721,93,102
77723,90,110
77732,106,171
77756,175,132
77771,96,108
77775,106,111
77788,188,146
77791,103,119
77812,176,141
77815,182,129
77823,102,172
77849,205,194
77855,149,192
77871,124,113
77872,170,196
77891,91,174
77902,161,45
77903,194,134
77906,120,123
77908,109,106
77910,97,191
77916,113,120
77920,98,180
77927,111,104
77935,111,116
77955,189,123
77962,138,180
77964,110,104
77966,188,164
77976,123,41
77979,154,125
77982,108,117
77987,178,126
77994,97,174
78024,106,108
78025,94,108
78043,120,0
78046,178,132
78058,119,88
78059,172,116
78079,192,195
78080,111,121
78089,204,179
78100,97,174
78106,175,165
78108,97,107
78109,95,100
78116,165,118
78128,112,120
78146,203,178
78148,104,110
78151,99,173
78196,124,131
78215,103,100
78220,143,103
78237,111,103
78248,141,139
78254,82,126
78268,258,233
78274,134,130
78282,120,107
78289,95,106
78305,235,238
78306,167,127
78308,115,118
78309,194,204
78344,178,139
78351,145,97
78353,108,164
78360,165,123
78367,176,140
78372,146,124
78380,197,195
78386,99,117
78412,116,101
78417,116,129
78421,104,103
78422,83,168
78459,184,187
78472,126,111
78484,94,121
78500,172,132
78503,95,108
78506,104,124
78528,193,117
78580,181,139
78582,115,145
78605,103,207
78662,181,170
78664,136,100
78698,82,159
78704,162,177
78707,85,166
78731,91,177
78740,127,161
78771,157,195
78773,98,187
78790,104,123
78795,154,167
78800,184,79
78802,177,125
78805,104,116
78820,98,113
78823,254,90
78827,83,0
78831,181,132
78838,105,114
78841,142,110
78848,87,161
78854,90,116
78860,93,154
78863,77,119
78866,126,173
78887,171,61
78891,209,159
78895,111,122
78905,175,123
78911,107,189
78912,186,125
78927,97,114
78939,113,127
78949,100,165
78965,171,144
78967,156,142
78968,108,161
78987,77,109
78994,140,180
78996,145,181
79003,158,104
79006,91,109
79053,178,133
79070,101,117
79082,102,111
79097,78,130
79138,108,139
79141,96,98
79162,174,127
79173,118,102
79189,176,132
79192,107,186
79214,120,121
79225,64,140
79232,132,113
79266,167,115
79268,102,111
79288,199,131
79302,136,179
79342,162,144
79345,111,114
79363,170,182
79369,183,131
79375,180,142
79380,117,126
79405,87,128
79467,235,233
79483,102,181
79499,185,123
79502,111,193
79523,177,132
79532,169,134
