neuron_id,in_degree,out_degree
720575941403564656,8,2
720575941572702621,48,24
720575941609376586,6,21
720575941469131639,71,36
720575941533261490,62,69
720575941545933244,41,16
720575941572242171,34,25
720575941584578182,15,15
720575941604461758,25,13
720575941611050985,37,18
720575941403576688,24,18
720575941408657838,200,215
720575941409053743,46,7
720575941438501973,36,0
720575941444549290,59,9
720575941508045662,8,11
720575941513686595,4,19
720575941533661930,9,5
720575941572135070,3,2
720575941610990300,26,26
720575941630725602,11,20
720575941645242273,90,56
720575941721471290,16,16
720575941440037973,77,96
720575941451917434,108,69
720575941516419587,2,6
720575941526117030,98,73
720575941583066975,18,30
720575941616151765,94,63
720575941469860215,7,2
720575941533629272,2,10
720575941602554614,5,2
720575941644494241,8,8
720575941671088039,4,2
720575941403581296,3,6
720575941458430278,10,11
720575941498627451,13,10
720575941524814948,7,28
720575941403585904,3,10
720575941489628622,65,16
720575941546939497,159,119
720575941551963783,35,25
720575941604428734,93,48
720575941403619440,11,15
720575941429392777,42,24
720575941472341344,40,17
720575941507316865,12,12
720575941403619696,10,10
720575941430002863,61,66
720575941437882079,26,20
720575941461658768,18,23
720575941525495373,9,16
720575941528165816,77,10
720575941403626864,6,6
720575941403628400,3,7
720575941414217108,7,27
720575941426277972,13,12
720575941476015169,7,4
720575941512479953,3,8
720575941544576700,8,4
720575941654181076,3,15
720575941731197227,4,9
720575941403638384,2,1
720575941483723005,49,20
720575941403641968,4,8
720575941469208183,13,9
720575941509541330,11,9
720575941514712979,5,30
720575941527144580,5,11
720575941613509529,10,7
720575941476415006,103,60
720575941537524978,47,51
720575941596649605,48,44
720575941403667824,2,17
720575941449046606,16,6
720575941463713549,22,22
720575941490598709,26,19
720575941491913136,7,9
720575941522700279,44,17
720575941534861912,32,2
720575941566484839,149,82
720575941569391860,17,21
720575941595111205,135,151
720575941626300217,8,1
720575941645304993,29,16
720575941651152405,32,9
720575941403670128,5,14
720575941430658552,38,13
720575941481810941,72,44
720575941505717925,95,88
720575941540132477,20,3
720575941666318579,60,37
720575941689346968,36,9
720575941403677040,8,4
720575941403678320,10,6
720575941429163256,12,10
720575941475390513,27,11
720575941502432855,20,34
720575941555658916,24,30
720575941403694960,12,17
720575941436534304,70,50
720575941513577721,59,17
720575941514153059,68,15
720575941598489756,86,81
720575941628471590,65,71
720575941642781029,5,1
720575941403698288,12,18
720575941430874839,28,6
720575941457088415,60,49
720575941527956152,20,23
720575941537278691,6,6
720575941575206504,15,18
720575941611738726,74,17
720575941643115109,84,52
720575941429971887,85,35
720575941547251380,19,6
720575941611278765,51,21
720575941403701872,1,1
720575941669485223,10,37
720575941409945259,17,15
720575941432307671,10,12
720575941451023175,7,10
720575941476898078,10,22
720575941535279386,7,11
720575941542567197,22,15
720575941595447153,7,1
720575941602643641,9,8
720575941403706992,2,3
720575941594901125,9,7
720575941403708272,11,11
720575941480722050,19,25
720575941485870402,43,9
720575941508069249,12,17
720575941584575966,19,22
720575941403708528,7,14
720575941449616221,44,40
720575941452737705,14,7
720575941477590849,75,14
720575941534424242,61,16
720575941555036161,56,53
720575941611543526,36,7
720575941656910872,50,29
720575941688230363,56,31
720575941701622490,75,16
720575941403770224,1,3
720575941703197402,129,57
720575941410529451,3,4
720575941703298266,62,100
720575941403788144,3,13
720575941412662676,3,0
720575941529117316,7,2
720575941547755553,4,3
720575941556761892,55,10
720575941558334223,49,13
720575941588244990,66,29
720575941658944592,58,13
720575941431873121,13,55
720575941448894798,14,5
720575941469762679,4,8
720575941476734513,11,6
720575941504801084,14,21
720575941566732846,4,7
720575941584532614,12,14
720575941640066079,5,5
720575941403795824,1,6
720575941475288094,4,5
720575941478780034,5,7
720575941403805552,0,5
720575941488876489,17,12
720575941512565457,38,42
720575941539138173,10,8
720575941567771506,13,9
720575941403812976,9,15
720575941438327871,66,29
720575941448063764,96,115
720575941497004450,59,35
720575941414476180,41,40
720575941471888704,33,25
720575941486694541,69,54
720575941542350597,62,19
720575941548665480,100,97
720575941571708424,52,0
720575941574195963,23,16
720575941598689728,51,28
720575941654993625,83,66
720575941429545647,17,34
720575941471190368,21,25
720575941487910608,33,31
720575941508359634,20,12
720575941516616664,11,15
720575941521986227,53,72
720575941545234356,23,12
720575941609358310,61,13
720575941688135064,27,12
720575941525897316,90,30
720575941584464991,157,135
720575941667247025,36,50
720575941403825008,16,29
720575941431986702,76,83
720575941490074569,53,69
720575941508287266,32,56
720575941511014988,16,24
720575941574549000,108,112
720575941579198585,58,22
720575941610872038,70,134
720575941403848048,8,5
720575941537150952,15,16
720575941403855472,20,25
720575941411421099,33,22
720575941493550768,39,73
720575941519193516,63,132
720575941539330765,84,54
720575941546524521,67,119
720575941569511418,36,73
720575941593856039,68,61
720575941652736753,52,64
720575941403864432,25,19
720575941457804784,32,18
720575941507255621,21,33
720575941540592509,80,146
720575941574644125,59,46
720575941595083734,34,78
720575941603906038,52,45
720575941408617519,133,91
720575941441245119,66,46
720575941447805460,64,112
720575941447862804,48,64
720575941476104753,14,29
720575941508227874,129,1
720575941522130763,129,2
720575941526751844,160,207
720575941540247501,33,21
720575941542475100,72,67
720575941564125586,42,22
720575941579266169,83,77
720575941595189797,33,56
720575941614316819,41,25
720575941624649371,18,3
720575941625941147,77,112
720575941630677152,36,23
720575941645321672,62,81
720575941403879792,3,26
720575941477820546,130,75
720575941500900331,54,40
720575941527939460,123,75
720575941549465889,80,67
720575941633557947,91,61
720575941403893360,0,7
720575941458812742,41,40
720575941447737166,53,22
720575941464769046,67,76
720575941482785021,47,56
720575941563973174,5,0
720575941403910000,1,17
720575941407500462,110,45
720575941515325699,153,49
720575941537492712,111,199
720575941592838184,113,61
720575941607672685,136,166
720575941630973883,50,31
720575941403911536,1,6
720575941516739475,94,66
720575941537710824,196,702
720575941595934577,103,174
720575941659115288,73,80
720575941403918192,0,27
720575941439728335,28,21
720575941471135863,6,18
720575941474506270,13,19
720575941489680329,40,14
720575941492331440,41,30
720575941534852440,38,17
720575941536511474,10,21
720575941544720820,21,22
720575941551063687,10,20
720575941568537714,10,18
720575941595866048,9,15
720575941661487928,4,24
720575941687691638,8,29
720575941688509403,48,2
720575941403926128,3,10
720575941662374968,76,99
720575941667177393,30,27
720575941403930992,4,6
720575941566268519,48,28
720575941408480683,41,27
720575941432106081,84,87
720575941436706783,31,24
720575941437187116,69,73
720575941438359103,72,96
720575941449799605,77,100
720575941466545174,62,80
720575941471646583,45,56
720575941472571451,32,21
720575941476990257,135,122
720575941480571334,53,25
720575941504427077,63,22
720575941507075863,23,35
720575941511390673,19,60
720575941514026705,27,15
720575941519503214,63,85
720575941520689143,42,18
720575941530482661,33,19
720575941543787013,86,82
720575941549718334,94,56
720575941551395355,69,37
720575941562336519,66,51
720575941562894248,43,45
720575941569669278,43,26
720575941571333278,25,27
720575941572285449,26,25
720575941577144657,3,22
720575941580347985,40,74
720575941593044520,81,93
720575941608918249,51,58
720575941618373759,32,34
720575941623412844,45,25
720575941653928465,29,42
720575941657998416,59,67
720575941661455160,48,58
720575941403937136,49,86
720575941437525589,94,36
720575941443498410,50,54
720575941456314271,52,44
720575941458139551,43,57
720575941489746663,27,20
720575941516147546,71,92
720575941521031927,49,55
720575941523074379,57,29
720575941524264985,78,65
720575941542907933,70,66
720575941544982716,28,55
720575941549133823,35,51
720575941553585287,41,23
720575941559321971,69,47
720575941564152722,44,65
720575941577030901,21,91
720575941586373444,56,61
720575941588045566,22,19
720575941589197879,34,20
720575941610354153,25,24
720575941625389625,19,47
720575941630573794,43,63
720575941652323289,64,45
720575941652774100,14,14
720575941403942768,58,69
720575941410025071,14,25
720575941435780114,16,27
720575941435838226,48,31
720575941441624667,13,20
720575941446830100,43,33
720575941449481294,14,32
720575941461221075,85,144
720575941477856130,18,18
720575941481030586,21,24
720575941487942352,5,36
720575941490833072,42,27
720575941505105212,8,10
720575941506971452,85,8
720575941507228545,29,20
720575941513393996,3,50
720575941515076931,6,40
720575941517695148,19,16
720575941526856614,31,67
720575941532255978,61,101
720575941540241533,14,69
720575941543648005,36,31
720575941548627848,9,46
720575941549380351,12,37
720575941549964148,87,70
720575941570551540,28,111
720575941571584158,17,45
720575941573560840,33,2
720575941586476510,29,109
720575941591271308,14,12
720575941592148075,7,29
720575941594952561,21,59
720575941625837164,4,39
720575941628604386,20,30
720575941643430501,55,39
720575941645088673,9,90
720575941645315528,33,12
720575941654960601,24,24
720575941656032980,5,43
720575941656252752,16,30
720575941403959920,9,31
720575941440165855,12,5
720575941449992373,72,53
720575941503769650,78,66
720575941564186007,72,65
720575941566573159,51,64
720575941593097329,38,18
720575941403978864,18,10
720575941414802068,105,82
720575941414810516,78,30
720575941561627437,36,15
720575941563454632,109,150
720575941604419006,73,97
720575941403979120,7,1
720575941403986032,7,1
720575941404005488,4,2
720575941461878212,56,131
720575941404013936,5,2
720575941404041072,20,12
720575941414330001,114,129
720575941562053032,59,32
720575941588503948,20,13
720575941611603475,21,9
720575941404054896,3,9
720575941600820521,133,189
720575941404057712,1,1
720575941440870607,29,17
720575941404060016,7,22
720575941430332174,209,70
720575941546394812,31,39
720575941404079984,2,1
720575941579208281,30,37
720575941404081776,20,19
720575941411353003,15,12
720575941450133341,38,25
720575941450206301,40,18
720575941498212833,16,7
720575941536122049,9,19
720575941537011861,6,7
720575941545143996,32,13
720575941563331496,21,13
720575941574378249,22,10
720575941590833292,14,9
720575941593225768,8,40
720575941600733481,44,53
720575941645344673,23,12
720575941404083056,16,17
720575941431457016,16,18
720575941469086429,3,9
720575941474357290,10,14
720575941502379499,6,22
720575941506830149,4,11
720575941507475234,5,13
720575941519637932,3,11
720575941541575260,2,9
720575941590575102,6,18
720575941590833036,2,11
720575941616733653,4,17
720575941626151323,36,37
720575941404089968,29,17
720575941452682567,30,6
720575941482926077,10,6
720575941508148258,31,7
720575941508421505,12,6
720575941519866840,23,60
720575941541271325,77,55
720575941546339433,32,14
720575941603791350,38,76
720575941603792630,30,6
720575941688517388,123,301
720575941407710511,47,94
720575941438677804,74,37
720575941454174771,59,30
720575941456179181,69,52
720575941475769393,58,94
720575941481252687,60,86
720575941533420419,33,16
720575941534562994,66,37
720575941574944265,52,48
720575941652006933,77,82
720575941658746392,54,38
720575941404115568,10,12
720575941517593966,25,27
720575941526970212,148,140
720575941638723189,32,31
720575941404136560,97,66
720575941474022954,45,31
720575941536012298,24,19
720575941404154992,29,39
720575941404913264,49,29
720575941432094817,65,72
720575941432141153,67,60
720575941438664492,34,118
720575941440641365,9,3
720575941450884942,24,17
720575941456862189,63,67
720575941474152544,29,35
720575941474681130,16,20
720575941503805931,76,53
720575941507298583,51,65
720575941508552226,56,133
720575941515861091,12,7
720575941530832869,7,9
720575941535901722,20,8
720575941536759834,36,29
720575941543159069,25,55
720575941570146548,54,22
720575941573219593,26,13
720575941582671455,4,2
720575941590230839,23,33
720575941593059624,20,20
720575941603215606,45,18
720575941615509401,87,181
720575941633212859,13,5
720575941681243837,33,24
720575941681334205,53,26
720575941681343421,22,42
720575941722359610,22,24
720575941428845999,10,20
720575941589144887,35,29
720575941642696056,11,32
720575941612333158,90,82
720575941623529724,66,36
720575941662773372,64,45
720575941404184176,4,1
720575941404201072,12,17
720575941481262415,76,14
720575941404247408,10,6
720575941477120618,17,31
720575941490659529,26,10
720575941501406603,21,6
720575941606218349,25,4
720575941404249200,4,13
720575941516230905,39,52
720575941594945238,75,108
720575941595675013,3,10
720575941604176886,87,125
720575941404261232,17,12
720575941404266352,5,7
720575941456461549,7,3
720575941506549061,23,47
720575941526100738,8,10
720575941535122714,4,2
720575941564581218,8,0
720575941463843341,31,19
720575941495377280,29,19
720575941504037826,73,39
720575941533931457,20,19
720575941536195866,24,19
720575941554530532,22,11
720575941612340909,17,28
720575941690788827,21,73
720575941404288368,2,12
720575941440929621,25,16
720575941442460623,14,15
720575941523444727,23,7
720575941535862554,8,15
720575941566276406,19,13
720575941574654203,14,13
720575941585476998,26,23
720575941730480171,15,12
720575941404292720,23,27
720575941406929838,4,4
720575941408111151,8,11
720575941433876622,2,0
720575941434241934,8,5
720575941439335135,9,8
720575941451022151,4,3
720575941474431274,3,3
720575941481345222,2,4
720575941485108109,7,1
720575941490107879,4,7
720575941509982930,5,6
720575941512021580,8,6
720575941527340164,5,6
720575941533092739,5,4
720575941540568668,5,7
720575941572443899,4,5
720575941572976541,6,4
720575941574743144,3,4
720575941576949849,9,12
720575941584108639,8,3
720575941649976853,3,1
720575941653813465,5,5
720575941662153340,4,6
720575941689225435,9,1
720575941456145389,20,3
720575941475032379,12,13
720575941486280454,21,7
720575941565640758,59,38
720575941732269099,11,11
720575941404322672,12,23
720575941408682799,17,17
720575941437481535,18,15
720575941465628694,8,4
720575941484568386,6,8
720575941498441953,10,2
720575941504841020,16,13
720575941538892949,22,12
720575941552994439,83,10
720575941572917769,8,11
720575941587870276,12,10
720575941587891780,5,13
720575941592448296,9,10
720575941603924158,16,14
720575941624086218,16,12
720575941629279458,20,16
720575941631554757,15,10
720575941631811003,15,21
720575941658234904,15,13
720575941721929530,10,13
720575941404343408,15,8
720575941416364828,20,10
720575941486302726,18,1
720575941520822195,17,5
720575941544843964,12,45
720575941545883572,13,2
720575941594450390,11,2
720575941594601686,16,32
720575941404359024,37,29
720575941538548210,35,12
720575941573189021,42,35
720575941404359280,10,10
720575941480482784,52,57
720575941503905879,46,32
720575941507230743,69,55
720575941575619727,74,32
720575941632164332,72,98
720575941643336530,22,22
720575941681314237,26,59
720575941404362352,21,53
720575941406321070,13,1
720575941410655659,13,10
720575941411004015,97,67
720575941415251740,11,20
720575941451295401,66,42
720575941452461895,14,25
720575941453599027,14,17
720575941466421846,18,47
720575941478112362,21,36
720575941483076538,15,6
720575941486694864,58,43
720575941495728583,107,123
720575941503437143,11,5
720575941504525628,80,57
720575941505691461,16,27
720575941506900503,14,15
720575941515987372,61,41
720575941516417171,14,5
720575941527584166,15,17
720575941534533313,17,12
720575941538950549,34,29
720575941546718900,7,5
720575941549395261,7,5
720575941552614427,71,40
720575941555900900,9,9
720575941563854592,29,17
720575941569273338,17,22
720575941572079262,13,6
720575941579469045,40,6
720575941584118367,7,19
720575941589473164,18,14
720575941608756713,82,42
720575941627483193,7,3
720575941631025605,17,27
720575941631556588,9,4
720575941632466373,3,3
720575941632571296,8,17
720575941642163813,58,40
720575941680625597,3,5
720575941689218011,19,16
720575941702806746,14,6
720575941730890283,93,73
720575941404381296,4,20
720575941431339768,284,148
720575941441295311,56,41
720575941404386160,2,17
720575941539118834,59,77
720575941457464902,39,23
720575941457902150,22,14
720575941468909789,28,31
720575941474775867,33,29
720575941513884506,6,2
720575941524250189,36,21
720575941529290116,91,66
720575941563400758,29,24
720575941569517938,25,15
720575941631554540,18,9
720575941652435929,37,24
720575941686713462,23,24
720575941404402800,3,15
720575941412912017,38,18
720575941447525908,11,21
720575941454514483,9,32
720575941469118583,7,41
720575941471643511,20,6
720575941479977696,16,37
720575941490352615,27,30
720575941490803406,21,39
720575941493582974,9,47
720575941526470244,19,30
720575941594366577,5,0
720575941595705457,9,12
720575941644885409,14,48
720575941690695832,8,10
720575941404409712,15,8
720575941463576333,20,16
720575941507083102,9,2
720575941508189790,2,5
720575941519689838,13,16
720575941561192749,6,5
720575941629365798,17,24
720575941404430448,7,38
720575941463301389,8,7
720575941476786481,13,15
720575941490068277,18,9
720575941510097874,20,14
720575941514396259,16,9
720575941519361715,62,37
720575941526314317,2,7
720575941527723140,16,27
720575941528460472,22,18
720575941528631428,26,17
720575941536418058,9,57
720575941538598525,10,12
720575941548240161,13,15
720575941554837146,25,12
720575941555860196,21,11
720575941568240242,18,13
720575941594094119,21,13
720575941596115589,7,2
720575941597176988,18,11
720575941598032284,84,15
720575941600100393,5,6
720575941609265226,14,7
720575941616144853,18,11
720575941624917612,13,15
720575941625812874,12,7
720575941632682912,37,20
720575941404437360,17,15
720575941408806191,56,64
720575941439286239,19,27
720575941444408490,16,21
720575941466840406,19,31
720575941519584947,4,26
720575941526941698,112,134
720575941590241591,36,54
720575941662475064,39,36
720575941721125178,6,5
720575941404440176,5,10
720575941482211011,27,29
720575941485969158,64,47
720575941572960328,13,27
720575941629310758,32,22
720575941658492240,26,89
720575941404444016,11,21
720575941437884178,35,6
720575941480538703,68,59
720575941500120482,16,2
720575941502269067,33,8
720575941518383532,21,8
720575941535892746,25,48
720575941553006875,35,44
720575941610090157,25,10
720575941404448624,6,1
720575941404448880,6,9
720575941483191482,19,4
720575941522667767,41,91
720575941564902242,15,9
720575941602260665,32,42
720575941627857721,11,10
720575941640784415,40,67
720575941643591762,17,4
720575941404451440,4,9
720575941431077769,105,44
720575941520027571,46,43
720575941430849377,49,28
720575941460885005,81,36
720575941505739102,22,27
720575941532377834,33,27
720575941558589229,42,39
720575941562029224,19,0
720575941482860218,14,16
720575941490024905,20,18
720575941600740137,38,21
720575941404453488,8,10
720575941475925297,32,10
720575941518846387,37,15
720575941588945548,37,11
720575941404459632,7,1
720575941404461168,9,27
720575941430685688,21,7
720575941431257519,29,9
720575941480116866,19,4
720575941490843593,53,40
720575941502168715,69,42
720575941504368066,24,5
720575941504693698,28,18
720575941535170648,67,54
720575941535338218,36,29
720575941593787687,38,26
720575941613718236,20,25
720575941633108155,12,4
720575941404466288,6,5
720575941493789360,92,86
720575941509832914,49,12
720575941404468336,9,7
720575941527257254,6,5
720575941654575833,5,5
720575941404468592,6,1
720575941609792586,8,25
720575941596155013,18,32
720575941639129461,10,4
720575941722876730,11,21
720575941404476528,5,2
720575941640573727,10,3
720575941453010995,13,11
720575941472966698,12,14
720575941476114497,13,9
720575941481804541,10,7
720575941498235771,20,10
720575941505818021,9,17
720575941554994515,74,63
720575941588302647,13,4
720575941482212538,7,22
720575941404847984,119,55
720575941416433436,72,12
720575941429746936,65,38
720575941436397612,84,32
720575941473249376,82,14
720575941476898590,74,11
720575941483100870,25,19
720575941490746318,43,8
720575941494743495,15,17
720575941505790021,54,40
720575941508273537,68,8
720575941519844531,62,51
720575941532051429,98,15
720575941553538131,54,18
720575941558394350,23,16
720575941563217159,14,12
720575941570044574,8,19
720575941572921609,8,17
720575941574240438,14,6
720575941574289807,7,16
720575941594200433,6,9
720575941639856927,19,15
720575941644967841,60,38
720575941670302119,17,14
720575941688112396,63,28
720575941690192603,83,27
720575941404507248,10,6
720575941462200976,20,21
720575941486923149,31,33
720575941594670375,13,9
720575941404518256,8,5
720575941587587396,102,18
720575941404519024,3,4
720575941404521072,6,21
720575941432741079,5,8
720575941472021515,4,3
720575941478846314,27,16
720575941492240103,12,19
720575941495468158,4,2
720575941507456279,8,4
720575941516358755,12,15
720575941521669043,27,12
720575941531614667,6,8
720575941550167668,7,13
720575941553912199,6,2
720575941556023012,7,6
720575941573870664,26,23
720575941604169913,8,2
720575941629642790,5,12
720575941630053158,2,1
720575941634002619,9,1
720575941645512865,4,2
720575941404536944,6,5
720575941545221481,81,15
720575941549165345,9,5
720575941404542576,5,14
720575941478755690,17,45
720575941511514066,7,78
720575941516565850,17,12
720575941533724865,15,8
720575941564470631,19,12
720575941584905567,22,8
720575941599355328,5,23
720575941639821685,22,12
720575941404567408,2,2
720575941404572528,9,12
720575941432935383,33,21
720575941467980765,50,28
720575941490952398,41,34
720575941501709547,36,46
720575941516141146,33,24
720575941533777386,21,7
720575941651157777,22,3
720575941670080679,14,5
720575941404572784,49,17
720575941461446355,25,15
720575941562709138,13,11
720575941564447239,75,43
720575941585103070,81,51
720575941602484409,8,12
720575941625633162,44,31
720575941642476645,41,33
720575941404576368,4,12
720575941414627473,21,15
720575941480770211,3,4
720575941496601543,6,4
720575941499312097,19,13
720575941541939036,7,9
720575941554028698,44,55
720575941629361702,36,24
720575941659579984,34,13
720575941689202550,1,1
720575941404588912,2,6
720575941485322246,13,3
720575941492760240,11,19
720575941522802251,5,19
720575941531202789,13,24
720575941686496495,10,4
720575941412499311,2,2
720575941452967987,6,10
720575941494811518,7,5
720575941506654373,18,20
720575941519589998,3,1
720575941537423080,11,7
720575941544387772,10,6
720575941566793575,12,18
720575941607895917,3,6
720575941404602992,0,7
720575941429508745,23,15
720575941432524302,26,9
720575941471696992,17,14
720575941478658016,26,12
720575941639638389,53,29
720575941404604784,4,1
720575941404613232,10,6
720575941429296009,13,10
720575941493515696,4,14
720575941609334602,8,17
720575941610292070,11,1
720575941404622960,6,9
720575941482027974,13,19
720575941520924087,5,8
720575941658479640,24,12
720575941404638320,14,14
720575941414542484,110,71
720575941451429242,55,20
720575941460426692,44,23
720575941475320625,58,36
720575941482234298,12,77
720575941500684683,20,5
720575941556175699,234,153
720575941610576813,2,0
720575941611533798,5,11
720575941404657520,0,4
720575941498940539,15,21
720575941435650336,15,3
720575941474006075,9,4
720575941482724294,20,43
720575941597172928,12,6
720575941459679135,55,232
720575941498976891,34,246
720575941645486968,62,50
720575941404680816,16,11
720575941412858479,34,19
720575941438891282,2,4
720575941566606183,25,9
720575941595269669,28,7
720575941681449917,19,16
720575941690473112,11,4
720575941691310232,16,18
720575941574176264,4,3
720575941408515631,18,10
720575941411210155,15,15
720575941413262481,10,16
720575941429486295,17,7
720575941431932257,61,44
720575941432295639,18,22
720575941436046624,16,25
720575941442351786,19,35
720575941453980909,236,93
720575941461223379,14,15
720575941468675191,27,37
720575941474819380,21,32
720575941477539636,97,47
720575941484114182,31,56
720575941501984651,190,124
720575941504593431,37,19
720575941505748514,30,41
720575941507247429,8,36
720575941516624600,46,18
720575941516792174,28,34
720575941528588491,17,17
720575941536227826,26,26
720575941537809021,42,27
720575941537845885,23,10
720575941540197405,35,12
720575941564105479,33,33
720575941574877705,85,53
720575941576517465,34,31
720575941589986615,18,20
720575941592527143,32,33
720575941593948037,79,8
720575941594200613,15,21
720575941594976726,25,38
720575941595512965,25,32
720575941612946908,37,63
720575941630514080,32,5
720575941640892517,42,17
720575941655866648,33,20
720575941678523069,19,28
720575941688720908,37,21
720575941404713840,13,45
720575941433498656,34,34
720575941438343980,58,29
720575941440728015,35,40
720575941450359221,9,27
720575941460170195,51,28
720575941493294256,20,11
720575941507209029,129,2
720575941554567066,40,46
720575941568170798,44,50
720575941573712054,43,28
720575941586475076,41,26
720575941623454875,24,9
720575941633566395,42,37
720575941413867292,178,122
720575941428279544,8,33
720575941429342817,45,25
720575941430420750,26,54
720575941437523797,12,54
720575941439900251,33,24
720575941440355157,184,93
720575941445211156,61,47
720575941452199475,79,18
720575941455775469,115,90
720575941459591568,39,36
720575941461065997,36,16
720575941464162902,19,23
720575941477927298,26,15
720575941482588346,22,20
720575941485037378,39,21
720575941487825104,59,84
720575941490860464,27,19
720575941496346953,16,12
720575941498642850,39,49
720575941499404683,4,10
720575941516414979,31,67
720575941519492718,53,83
720575941520342263,93,104
720575941521069751,93,147
720575941526037273,25,33
720575941530829955,20,17
720575941532392882,56,48
720575941540021789,33,54
720575941543585129,45,25
720575941545374825,29,23
720575941546553633,57,20
720575941546654497,24,19
720575941551625626,28,77
720575941552487169,102,38
720575941552529665,63,21
720575941553342618,36,29
720575941555212545,28,56
720575941555232484,32,24
720575941557573870,48,42
720575941563311158,27,33
720575941572147721,24,22
720575941583663070,87,33
720575941589844535,51,22
720575941592458789,151,76
720575941592480363,215,178
720575941594215207,51,57
720575941595544197,24,11
720575941604976493,115,75
720575941612595353,36,28
720575941621652220,43,46
720575941621730300,39,33
720575941622898172,85,24
720575941630292933,19,24
720575941652546033,134,35
720575941656140880,41,61
720575941668526067,101,168
720575941668606119,19,20
720575941404724848,5,10
720575941457153094,52,82
720575941602811577,34,28
720575941610087498,130,1
720575941687911663,65,31
720575941404727920,51,49
720575941429347425,37,41
720575941430003960,80,91
720575941447379037,102,78
720575941481010511,78,79
720575941496927906,28,44
720575941503529195,124,97
720575941504602418,50,97
720575941508450258,36,23
720575941526730852,33,19
720575941533543402,78,52
720575941534003075,144,121
720575941565783303,44,34
720575941567232558,37,51
720575941575725928,74,109
720575941587217207,6,26
720575941609997386,46,45
720575941618637439,94,134
720575941630953403,42,55
720575941631976864,78,97
720575941651827989,72,50
720575941679872189,120,67
720575941702043354,2,13
720575941498974433,172,63
720575941404746352,2,20
720575941405826095,67,71
720575941408417454,7,31
720575941430243086,68,46
720575941491601383,13,39
720575941505936001,46,49
720575941546749729,34,43
720575941571959880,50,45
720575941592511527,50,53
720575941603953398,12,25
720575941404748144,62,65
720575941431747086,41,41
720575941438455340,153,98
720575941441196479,14,39
720575941454341939,43,79
720575941475729258,119,44
720575941476218945,113,88
720575941477190174,82,26
720575941515653475,69,31
720575941521095863,42,55
720575941526704484,91,125
720575941526752356,99,50
720575941562287202,98,54
720575941593778215,8,2
720575941626237322,157,76
720575941642488993,113,103
720575941655827736,63,39
720575941662450044,61,15
720575941404749424,17,66
720575941409050795,52,0
720575941430524686,32,0
720575941437614933,45,0
720575941452313651,50,0
720575941469040503,16,8
720575941475008577,80,6
720575941479276227,31,0
720575941488266441,39,1
720575941488585168,42,0
720575941489144039,36,0
720575941491765454,28,0
720575941499505803,97,4
720575941501684418,47,0
720575941503503410,19,0
720575941505101125,41,0
720575941513808716,24,27
720575941516697560,38,0
720575941525304486,60,0
720575941531565285,49,0
720575941535211747,38,43
720575941536453106,86,0
720575941540066333,8,0
720575941540192461,23,4
720575941560397683,45,50
720575941562061568,49,0
720575941564557463,99,2
720575941566917370,40,0
720575941568712050,40,0
720575941569360122,36,52
720575941573878537,50,0
720575941575958361,10,0
720575941587267895,55,0
720575941593984645,67,0
720575941612779740,13,0
720575941630684832,22,41
720575941632276384,61,0
720575941632580037,49,0
720575941652910804,48,0
720575941663433340,72,0
720575941663473276,62,0
720575941474442014,34,23
720575941502698475,12,20
720575941505099580,24,25
720575941507252805,80,90
720575941513344346,41,19
720575941518824620,17,175
720575941532426730,59,26
720575941595969393,85,88
720575941601333750,18,30
720575941641495634,11,11
720575941656137808,62,67
720575941404754544,5,40
720575941411719279,22,32
720575941416830748,93,109
720575941440529493,26,27
720575941449863495,20,24
720575941456047856,7,18
720575941461093316,15,29
720575941496664289,58,41
720575941502353035,13,0
720575941504229911,20,28
720575941543617724,27,0
720575941543798789,17,29
720575941545764232,26,0
720575941555517523,21,44
720575941562471943,65,0
720575941564723456,98,98
720575941566277991,27,0
720575941585908446,29,0
720575941603103990,19,1
720575941614926293,28,0
720575941623104458,13,21
720575941630349094,78,47
720575941652115221,17,41
720575941652771540,37,24
720575941445324052,29,28
720575941449769653,17,7
720575941501721138,109,7
720575941505159484,11,9
720575941526673945,15,6
720575941539075314,55,114
720575941567126130,40,23
720575941622232828,30,23
720575941404774256,43,52
720575941408844847,106,96
720575941408860463,41,58
720575941430730377,26,19
720575941439110879,33,27
720575941450212189,159,137
720575941459323551,49,35
720575941468917213,9,1
720575941477186353,54,56
720575941478667626,44,18
720575941504630066,36,10
720575941510413778,92,8
720575941513003729,36,9
720575941526263810,28,6
720575941547290548,31,13
720575941555455716,4,1
720575941557416356,76,40
720575941574934429,58,35
720575941611279337,5,2
720575941614578841,21,14
720575941686746124,16,12
720575941688915574,61,44
720575941732085291,31,30
720575941404776048,2,9
720575941404780400,27,24
720575941438641471,14,8
720575941441109967,16,6
720575941450264413,29,34
720575941450658653,19,2
720575941450903630,47,48
720575941486693517,36,26
720575941490607925,33,29
720575941500172450,12,12
720575941515832067,54,32
720575941532803813,26,31
720575941615039641,40,46
720575941404798320,6,5
720575941481267791,14,13
720575941404804976,10,16
720575941484072189,11,12
720575941558091556,3,3
720575941668580339,130,67
720575941404810352,6,4
720575941502278283,10,10
720575941537752552,47,86
720575941405931567,10,9
720575941407379630,8,9
720575941412849263,11,9
720575941430795735,20,13
720575941432021262,38,31
720575941432201057,5,0
720575941439366747,10,2
720575941456135664,41,41
720575941457404742,9,7
720575941460072147,9,7
720575941460286675,18,13
720575941462126224,6,1
